city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population
Bloomington,Bloomington,IL,Illinois,17113,McLean,40.4757,-88.9703,133846
Coral Springs,Coral Springs,FL,Florida,12011,Broward,26.2702,-80.2591,133759
Round Rock,Round Rock,TX,Texas,48491,Williamson,30.5254,-97.666,133372
Yakima,Yakima,WA,Washington,53077,Yakima,46.5923,-120.5496,133191
Sterling Heights,Sterling Heights,MI,Michigan,26099,Macomb,42.5809,-83.0305,132438
Kent,Kent,WA,Washington,53033,King,47.3887,-122.2129,132319
Burlington,Burlington,NC,North Carolina,37001,Alamance,36.0758,-79.4686,131043
Bellingham,Bellingham,WA,Washington,53073,Whatcom,48.7543,-122.4687,130641
Santa Clara,Santa Clara,CA,California,6085,Santa Clara,37.3645,-121.968,130365
Racine,Racine,WI,Wisconsin,55101,Racine,42.7274,-87.8135,130142
Greenville,Greenville,NC,North Carolina,37147,Pitt,35.5956,-77.3768,130118
Stamford,Stamford,CT,Connecticut,9001,Fairfield,41.1035,-73.5583,129638
Elizabeth,Elizabeth,NJ,New Jersey,34039,Union,40.6657,-74.1912,129216
Johnson City,Johnson City,TN,Tennessee,47179,Washington,36.3406,-82.3803,127571
Lynchburg,Lynchburg,VA,Virginia,51680,Lynchburg,37.4003,-79.1909,126814
Simi Valley,Simi Valley,CA,California,6111,Ventura,34.2663,-118.749,126589
Fort Smith,Fort Smith,AR,Arkansas,5131,Sebastian,35.3493,-94.3695,125354
Kenosha,Kenosha,WI,Wisconsin,55059,Kenosha,42.5864,-87.8765,124972
Norman,Norman,OK,Oklahoma,40027,Cleveland,35.2335,-97.3471,124880
South Lyon,South Lyon,MI,Michigan,26125,Oakland,42.4614,-83.6526,124694
Boulder,Boulder,CO,Colorado,8013,Boulder,40.0249,-105.2523,124345
Abilene,Abilene,TX,Texas,48441,Taylor,32.4543,-99.7384,123420
Lehigh Acres,Lehigh Acres,FL,Florida,12071,Lee,26.612,-81.6388,123378
Pearland,Pearland,TX,Texas,48039,Brazoria,29.5585,-95.3215,122460
Berkeley,Berkeley,CA,California,6001,Alameda,37.8723,-122.276,121363
Richardson,Richardson,TX,Texas,48113,Dallas,32.9717,-96.7093,121323
Redding,Redding,CA,California,6089,Shasta,40.5698,-122.365,121313
Arvada,Arvada,CO,Colorado,8059,Jefferson,39.8321,-105.1511,121272
East Los Angeles,East Los Angeles,CA,California,6037,Los Angeles,34.0326,-118.1691,121187
St. George,St. George,UT,Utah,49053,Washington,37.077,-113.577,120899
Billings,Billings,MT,Montana,30111,Yellowstone,45.7891,-108.5524,120728
Yuba City,Yuba City,CA,California,6101,Sutter,39.1357,-121.6381,120456
Rochester,Rochester,MN,Minnesota,27109,Olmsted,44.0151,-92.4778,119942
Leominster,Leominster,MA,Massachusetts,25027,Worcester,42.5209,-71.7717,119690
Kingsport,Kingsport,TN,Tennessee,47163,Sullivan,36.5224,-82.5453,119666
Duluth,Duluth,MN,Minnesota,27137,St. Louis,46.7756,-92.1392,119476
Rock Hill,Rock Hill,SC,South Carolina,45091,York,34.9416,-81.0244,119105
Gilroy,Gilroy,CA,California,6085,Santa Clara,37.0047,-121.5855,118993
Cambridge,Cambridge,MA,Massachusetts,25017,Middlesex,42.3759,-71.1185,118927
Sugar Land,Sugar Land,TX,Texas,48157,Fort Bend,29.5935,-95.6357,118488
Texas City,Texas City,TX,Texas,48167,Galveston,29.4128,-94.9658,118169
Iowa City,Iowa City,IA,Iowa,19103,Johnson,41.6559,-91.5303,118041
Saginaw,Saginaw,MI,Michigan,26145,Saginaw,43.4199,-83.9501,117958
Chico,Chico,CA,California,6007,Butte,39.7575,-121.8152,117668
Dover,Dover,DE,Delaware,10001,Kent,39.161,-75.5203,117282
Clearwater,Clearwater,FL,Florida,12103,Pinellas,27.9789,-82.7622,116946
Coeur d'Alene,Coeur d'Alene,ID,Idaho,16055,Kootenai,47.7041,-116.7935,116834
Seaside,Seaside,CA,California,6053,Monterey,36.6224,-121.8191,116720
Independence,Independence,MO,Missouri,29095,Jackson,39.0871,-94.3501,116672
West Jordan,West Jordan,UT,Utah,49035,Salt Lake,40.6024,-112.0008,116480
Brandon,Brandon,FL,Florida,12057,Hillsborough,27.9367,-82.3,115911
Bloomington,Bloomington,IN,Indiana,18105,Monroe,39.1637,-86.5257,115884
El Monte,El Monte,CA,California,6037,Los Angeles,34.0739,-118.0291,115487
North Charleston,North Charleston,SC,South Carolina,45019,Charleston,32.9066,-80.0722,115382
Carlsbad,Carlsbad,CA,California,6073,San Diego,33.1247,-117.2837,115382
St. Cloud,St. Cloud,MN,Minnesota,27145,Stearns,45.5339,-94.1718,115028
Temecula,Temecula,CA,California,6065,Riverside,33.4928,-117.1315,114761
Clovis,Clovis,CA,California,6019,Fresno,36.8278,-119.6831,114584
Meridian,Meridian,ID,Idaho,16001,Ada,43.6112,-116.3968,114161
The Woodlands,The Woodlands,TX,Texas,48339,Montgomery,30.1738,-95.5134,113819
Ponce,Ponce,PR,Puerto Rico,72113,Ponce,18.012,-66.6198,113401
Westminster,Westminster,CO,Colorado,8001,Adams,39.8837,-105.0624,113166
Costa Mesa,Costa Mesa,CA,California,6059,Orange,33.6667,-117.9135,113003
Monroe,Monroe,LA,Louisiana,22073,Ouachita,32.5183,-92.0774,112891
Utica,Utica,NY,New York,36065,Oneida,43.0961,-75.226,112650
Pompano Beach,Pompano Beach,FL,Florida,12011,Broward,26.2428,-80.1312,112118
West Palm Beach,West Palm Beach,FL,Florida,12099,Palm Beach,26.7468,-80.1316,111955
Waterloo,Waterloo,IA,Iowa,19013,Black Hawk,42.492,-92.3522,111631
Everett,Everett,WA,Washington,53061,Snohomish,47.9525,-122.1669,111475
El Centro,El Centro,CA,California,6025,Imperial,32.7867,-115.5586,111425
Santa Fe,Santa Fe,NM,New Mexico,35049,Santa Fe,35.6619,-105.9819,111269
Downey,Downey,CA,California,6037,Los Angeles,33.9379,-118.1312,111126
Spring Hill,Spring Hill,FL,Florida,12053,Hernando,28.4797,-82.53,111076
Lowell,Lowell,MA,Massachusetts,25017,Middlesex,42.6389,-71.3217,110997
Centennial,Centennial,CO,Colorado,8005,Arapahoe,39.5926,-104.8674,110937
Elgin,Elgin,IL,Illinois,17089,Kane,42.0385,-88.3229,110849
Richmond,Richmond,CA,California,6013,Contra Costa,37.9477,-122.339,110567
Broken Arrow,Broken Arrow,OK,Oklahoma,40143,Tulsa,36.0365,-95.7809,110198
Miami Gardens,Miami Gardens,FL,Florida,12086,Miami-Dade,25.9433,-80.2426,110001
Bend,Bend,OR,Oregon,41017,Deschutes,44.0562,-121.3087,109802
Burlington,Burlington,VT,Vermont,50007,Chittenden,44.4877,-73.2314,109763
Jurupa Valley,Jurupa Valley,CA,California,6065,Riverside,34.001,-117.4705,109527
Sandy Springs,Sandy Springs,GA,Georgia,13121,Fulton,33.9366,-84.3703,109452
Gresham,Gresham,OR,Oregon,41051,Multnomah,45.5023,-122.4413,109381
Lewisville,Lewisville,TX,Texas,48121,Denton,33.0452,-96.9823,109212
Hillsboro,Hillsboro,OR,Oregon,41067,Washington,45.5272,-122.9361,109128
San Buenaventura,San Buenaventura,CA,California,6111,Ventura,34.2741,-119.2314,109106
Jacksonville,Jacksonville,NC,North Carolina,37133,Onslow,34.7288,-77.3941,108856
Pottstown,Pottstown,PA,Pennsylvania,42091,Montgomery,40.2507,-75.6444,108758
Inglewood,Inglewood,CA,California,6037,Los Angeles,33.9566,-118.3444,108151
League City,League City,TX,Texas,48167,Galveston,29.4873,-95.1087,107536
Eau Claire,Eau Claire,WI,Wisconsin,55035,Eau Claire,44.8199,-91.4949,107404
Turlock,Turlock,CA,California,6099,Stanislaus,37.5053,-120.8588,107317
Temple,Temple,TX,Texas,48027,Bell,31.1076,-97.3894,107258
Sioux City,Sioux City,IA,Iowa,19193,Woodbury,42.4959,-96.3901,106455
Salisbury,Salisbury,MD,Maryland,24045,Wicomico,38.3756,-75.5867,106447
Davie,Davie,FL,Florida,12011,Broward,26.0789,-80.287,106306
Daly City,Daly City,CA,California,6081,San Mateo,37.6862,-122.4685,106280
Highlands Ranch,Highlands Ranch,CO,Colorado,8035,Douglas,39.5419,-104.9708,105631
Allen,Allen,TX,Texas,48085,Collin,33.1088,-96.6735,105623
West Covina,West Covina,CA,California,6037,Los Angeles,34.0555,-117.9112,105101
Sparks,Sparks,NV,Nevada,32031,Washoe,39.5729,-119.7157,105006
Wichita Falls,Wichita Falls,TX,Texas,48485,Wichita,33.9072,-98.5291,104683
San Mateo,San Mateo,CA,California,6081,San Mateo,37.5521,-122.3122,104430
Columbia,Columbia,MD,Maryland,24027,Howard,39.2004,-76.859,103991
Norwalk,Norwalk,CA,California,6037,Los Angeles,33.9069,-118.0829,103949
Rialto,Rialto,CA,California,6071,San Bernardino,34.1174,-117.3894,103526
Manteca,Manteca,CA,California,6077,San Joaquin,37.7927,-121.2264,103420
Arden-Arcade,Arden-Arcade,CA,California,6067,Sacramento,38.6034,-121.381,102864
El Cajon,El Cajon,CA,California,6073,San Diego,32.8017,-116.9605,102708
Burbank,Burbank,CA,California,6037,Los Angeles,34.1879,-118.3235,102511
Longmont,Longmont,CO,Colorado,8013,Boulder,40.1686,-105.1005,102474
Renton,Renton,WA,Washington,53033,King,47.4784,-122.1919,101751
Vista,Vista,CA,California,6073,San Diego,33.1896,-117.2386,101638
Logan,Logan,UT,Utah,49005,Cache,41.74,-111.8419,101616
Prescott Valley,Prescott Valley,AZ,Arizona,4025,Yavapai,34.5983,-112.3176,101539
Vacaville,Vacaville,CA,California,6095,Solano,38.359,-121.968,101444
Edinburg,Edinburg,TX,Texas,48215,Hidalgo,26.3197,-98.1596,101170
Carmel,Carmel,IN,Indiana,18057,Hamilton,39.965,-86.146,101068
Spokane Valley,Spokane Valley,WA,Washington,53063,Spokane,47.6626,-117.2346,101060
San Angelo,San Angelo,TX,Texas,48451,Tom Green,31.4424,-100.4506,101004
La Crosse,La Crosse,WI,Wisconsin,55063,La Crosse,43.824,-91.2268,100693
Idaho Falls,Idaho Falls,ID,Idaho,16019,Bonneville,43.4872,-112.0362,100442
Holland,Holland,MI,Michigan,26139,Ottawa,42.7677,-86.0985,100432
Charlottesville,Charlottesville,VA,Virginia,51540,Charlottesville,38.0375,-78.4855,100416
Longview,Longview,TX,Texas,48183,Gregg,32.5193,-94.7621,100330
Tracy,Tracy,CA,California,6077,San Joaquin,37.7269,-121.4522,100049
Boca Raton,Boca Raton,FL,Florida,12099,Palm Beach,26.3752,-80.108,99805
Lafayette,Lafayette,CO,Colorado,8013,Boulder,39.9949,-105.0997,99645
Lee's Summit,Lee's Summit,MO,Missouri,29095,Jackson,38.9172,-94.3816,99357
Rio Rancho,Rio Rancho,NM,New Mexico,35043,Sandoval,35.2872,-106.6981,99178
South Fulton,South Fulton,GA,Georgia,13121,Fulton,33.6269,-84.5802,99155
Beaverton,Beaverton,OR,Oregon,41067,Washington,45.4779,-122.8168,99037
Lawrence,Lawrence,KS,Kansas,20045,Douglas,38.9597,-95.2641,98648
Bismarck,Bismarck,ND,North Dakota,38015,Burleigh,46.8144,-100.7694,98345
Orem,Orem,UT,Utah,49049,Utah,40.2983,-111.6992,97828
Middletown,Middletown,OH,Ohio,39017,Butler,39.5032,-84.366,97730
San Tan Valley,San Tan Valley,AZ,Arizona,4021,Pinal,33.1879,-111.5472,96692
San Marcos,San Marcos,CA,California,6073,San Diego,33.135,-117.1744,96664
Sandy,Sandy,UT,Utah,49035,Salt Lake,40.571,-111.8505,96380
Federal Way,Federal Way,WA,Washington,53033,King,47.3091,-122.3358,96289
Mandeville,Mandeville,LA,Louisiana,22103,St. Tammany,30.3751,-90.0904,95968
Hesperia,Hesperia,CA,California,6071,San Bernardino,34.3975,-117.3147,95750
Brockton,Brockton,MA,Massachusetts,25023,Plymouth,42.0821,-71.0242,95708
Compton,Compton,CA,California,6037,Los Angeles,33.893,-118.2275,95605
Riverview,Riverview,FL,Florida,12057,Hillsborough,27.8227,-82.3023,95338
Fishers,Fishers,IN,Indiana,18057,Hamilton,39.9589,-85.9661,95310
Sunrise,Sunrise,FL,Florida,12011,Broward,26.1547,-80.2997,95166
Bowling Green,Bowling Green,KY,Kentucky,21227,Warren,36.9719,-86.4373,95135
Roswell,Roswell,GA,Georgia,13121,Fulton,34.0391,-84.3513,94763
Menifee,Menifee,CA,California,6065,Riverside,33.6909,-117.1849,94756
Plantation,Plantation,FL,Florida,12011,Broward,26.126,-80.2617,94580
Dover,Dover,NH,New Hampshire,33017,Strafford,43.1887,-70.8845,94563
Quincy,Quincy,MA,Massachusetts,25021,Norfolk,42.2516,-71.0183,94470
Portsmouth,Portsmouth,VA,Virginia,51740,Portsmouth,36.8468,-76.354,94398
Chino,Chino,CA,California,6071,San Bernardino,33.9836,-117.6654,94371
Lynn,Lynn,MA,Massachusetts,25009,Essex,42.4779,-70.9663,94299
Edmond,Edmond,OK,Oklahoma,40109,Oklahoma,35.6689,-97.4159,94054
Hanford,Hanford,CA,California,6031,Kings,36.3274,-119.6549,94028
Dearborn,Dearborn,MI,Michigan,26163,Wayne,42.3127,-83.2129,93932
Livonia,Livonia,MI,Michigan,26163,Wayne,42.3972,-83.3733,93665
South Gate,South Gate,CA,California,6037,Los Angeles,33.9448,-118.1926,93444
Vineland,Vineland,NJ,New Jersey,34011,Cumberland,39.4653,-74.9981,93239
Florence,Florence,SC,South Carolina,45041,Florence,34.1781,-79.7877,93131
Portsmouth,Portsmouth,NH,New Hampshire,33015,Rockingham,43.058,-70.7826,93069
Slidell,Slidell,LA,Louisiana,22103,St. Tammany,30.2881,-89.7826,93040
Lawton,Lawton,OK,Oklahoma,40031,Comanche,34.6176,-98.4203,93025
Kirkland,Kirkland,WA,Washington,53033,King,47.6974,-122.2054,93010
Missoula,Missoula,MT,Montana,30063,Missoula,46.875,-114.0214,92895
Auburn,Auburn,AL,Alabama,1081,Lee,32.6087,-85.4899,92777
Rapid City,Rapid City,SD,South Dakota,46103,Pennington,44.0716,-103.2204,92664
Terre Haute,Terre Haute,IN,Indiana,18167,Vigo,39.4654,-87.3763,92490
Suffolk,Suffolk,VA,Virginia,51800,Suffolk,36.6953,-76.6398,92108
Blacksburg,Blacksburg,VA,Virginia,51121,Montgomery,37.23,-80.4279,91888
Mount Pleasant,Mount Pleasant,SC,South Carolina,45019,Charleston,32.8538,-79.8204,91684
Carson,Carson,CA,California,6037,Los Angeles,33.8374,-118.2559,91394
Conroe,Conroe,TX,Texas,48339,Montgomery,30.3239,-95.4825,91079
Alafaya,Alafaya,FL,Florida,12095,Orange,28.5278,-81.1865,91068
Livermore,Livermore,CA,California,6001,Alameda,37.6862,-121.7608,90923
Westminster,Westminster,CA,California,6059,Orange,33.7523,-117.9938,90643
Germantown,Germantown,MD,Maryland,24031,Montgomery,39.1755,-77.2643,90582
Santa Monica,Santa Monica,CA,California,6037,Los Angeles,34.0232,-118.4813,90401
New Braunfels,New Braunfels,TX,Texas,48091,Comal,29.6994,-98.1148,90209
Fall River,Fall River,MA,Massachusetts,25005,Bristol,41.7137,-71.1014,89541
Albany,Albany,GA,Georgia,13095,Dougherty,31.5776,-84.1762,89217
Miami Beach,Miami Beach,FL,Florida,12086,Miami-Dade,25.8171,-80.1396,88885
Norwalk,Norwalk,CT,Connecticut,9001,Fairfield,41.1144,-73.4215,88816
San Leandro,San Leandro,CA,California,6001,Alameda,37.7071,-122.1601,88815
O'Fallon,O'Fallon,MO,Missouri,29183,St. Charles,38.785,-90.7175,88673
Newton,Newton,MA,Massachusetts,25017,Middlesex,42.3316,-71.2085,88414
Muncie,Muncie,IN,Indiana,18035,Delaware,40.1989,-85.395,87879
Citrus Heights,Citrus Heights,CA,California,6067,Sacramento,38.6948,-121.288,87796
State College,State College,PA,Pennsylvania,42027,Centre,40.7909,-77.8568,87723
Town 'n' Country,Town 'n' Country,FL,Florida,12057,Hillsborough,28.0108,-82.576,87338
Decatur,Decatur,IL,Illinois,17115,Macon,39.8556,-88.9337,87236
Jackson,Jackson,MI,Michigan,26075,Jackson,42.2431,-84.4037,87110
Fort Myers,Fort Myers,FL,Florida,12071,Lee,26.6195,-81.8303,87103
Goodyear,Goodyear,AZ,Arizona,4013,Maricopa,33.2613,-112.3622,86840
Dalton,Dalton,GA,Georgia,13313,Whitfield,34.769,-84.9712,86628
Bryan,Bryan,TX,Texas,48041,Brazos,30.6657,-96.3668,86276
Waukegan,Waukegan,IL,Illinois,17097,Lake,42.3697,-87.8716,86075
Hawthorne,Hawthorne,CA,California,6037,Los Angeles,33.9146,-118.3476,86068
Anderson,Anderson,IN,Indiana,18095,Madison,40.0891,-85.6893,85992
Redwood City,Redwood City,CA,California,6081,San Mateo,37.5026,-122.2252,85925
Hoover,Hoover,AL,Alabama,1073,Jefferson,33.3754,-86.8064,85768
Lake Forest,Lake Forest,CA,California,6059,Orange,33.6606,-117.6712,85531
Napa,Napa,CA,California,6055,Napa,38.2976,-122.3011,85239
Whittier,Whittier,CA,California,6037,Los Angeles,33.9678,-118.0188,85098
Clifton,Clifton,NJ,New Jersey,34031,Passaic,40.8631,-74.1575,85052
Largo,Largo,FL,Florida,12103,Pinellas,27.9088,-82.7711,84948
Bloomington,Bloomington,MN,Minnesota,27053,Hennepin,44.8306,-93.3151,84943
Johns Creek,Johns Creek,GA,Georgia,13121,Fulton,34.0333,-84.2027,84579
Newport Beach,Newport Beach,CA,California,6059,Orange,33.6151,-117.8669,84534
Mission,Mission,TX,Texas,48215,Hidalgo,26.2041,-98.3251,84331
Milpitas,Milpitas,CA,California,6085,Santa Clara,37.4339,-121.8921,84196
Troy,Troy,MI,Michigan,26125,Oakland,42.5818,-83.1457,84092
Madera,Madera,CA,California,6039,Madera,36.9631,-120.0782,84086
Joplin,Joplin,MO,Missouri,29097,Jasper,37.0758,-94.5018,84048
Chino Hills,Chino Hills,CA,California,6071,San Bernardino,33.9508,-117.7253,83853
Alhambra,Alhambra,CA,California,6037,Los Angeles,34.084,-118.1355,83750
Franklin,Franklin,TN,Tennessee,47187,Williamson,35.9216,-86.8525,83097
Melbourne,Melbourne,FL,Florida,12009,Brevard,28.1085,-80.6627,83029
Port Huron,Port Huron,MI,Michigan,26147,St. Clair,42.9822,-82.4387,82970
Springfield,Springfield,OH,Ohio,39023,Clark,39.9297,-83.7957,82820
Mountain View,Mountain View,CA,California,6085,Santa Clara,37.4,-122.0796,82739
Zephyrhills,Zephyrhills,FL,Florida,12101,Pasco,28.2408,-82.1796,82476
St. Augustine,St. Augustine,FL,Florida,12109,St. Johns,29.8977,-81.31,82180
Flagstaff,Flagstaff,AZ,Arizona,4005,Coconino,35.1872,-111.6195,81974
Buena Park,Buena Park,CA,California,6059,Orange,33.8572,-118.0046,81788
Pleasanton,Pleasanton,CA,California,6001,Alameda,37.6663,-121.8805,81777
Silver Spring,Silver Spring,MD,Maryland,24031,Montgomery,39.0028,-77.0207,81773
Atascocita,Atascocita,TX,Texas,48201,Harris,29.9777,-95.1953,81557
Westland,Westland,MI,Michigan,26163,Wayne,42.3192,-83.3805,81511
Auburn,Auburn,WA,Washington,53033,King,47.3039,-122.2108,81464
Cranston,Cranston,RI,Rhode Island,44007,Providence,41.7658,-71.4857,81456
Somerville,Somerville,MA,Massachusetts,25017,Middlesex,42.3908,-71.1013,81360
Folsom,Folsom,CA,California,6067,Sacramento,38.6668,-121.1422,81328
Springdale,Springdale,AR,Arkansas,5143,Washington,36.1899,-94.1574,81125
Deerfield Beach,Deerfield Beach,FL,Florida,12011,Broward,26.305,-80.1277,81066
Warwick,Warwick,RI,Rhode Island,44003,Kent,41.7062,-71.4334,81004
Cicero,Cicero,IL,Illinois,17031,Cook,41.8445,-87.7593,80796
Farmington Hills,Farmington Hills,MI,Michigan,26125,Oakland,42.486,-83.3771,80612
Newark,Newark,OH,Ohio,39089,Licking,40.0705,-82.4251,80451
Williamsburg,Williamsburg,VA,Virginia,51830,Williamsburg,37.2692,-76.7076,80441
Brooklyn Park,Brooklyn Park,MN,Minnesota,27053,Hennepin,45.1112,-93.3505,80389
Hattiesburg,Hattiesburg,MS,Mississippi,28035,Forrest,31.3074,-89.317,80138
Alexandria,Alexandria,LA,Louisiana,22079,Rapides,31.2923,-92.4702,80129
Lawrence,Lawrence,MA,Massachusetts,25009,Essex,42.7003,-71.1626,80028
Florence,Florence,AL,Alabama,1077,Lauderdale,34.8303,-87.6654,79964
Valdosta,Valdosta,GA,Georgia,13185,Lowndes,30.8502,-83.2788,79820
Plymouth,Plymouth,MN,Minnesota,27053,Hennepin,45.0225,-93.4618,79768
Buckeye,Buckeye,AZ,Arizona,4013,Maricopa,33.4314,-112.6429,79620
Georgetown,Georgetown,TX,Texas,48491,Williamson,30.6668,-97.6953,79604
Cheyenne,Cheyenne,WY,Wyoming,56021,Laramie,41.1351,-104.79,79484
Cedar Park,Cedar Park,TX,Texas,48491,Williamson,30.5106,-97.8196,79462
The Villages,The Villages,FL,Florida,12119,Sumter,28.9021,-81.9888,79372
Kokomo,Kokomo,IN,Indiana,18067,Howard,40.464,-86.1277,79351
Tustin,Tustin,CA,California,6059,Orange,33.7309,-117.8106,79348
Lakewood,Lakewood,CA,California,6037,Los Angeles,33.8471,-118.1221,79307
Perris,Perris,CA,California,6065,Riverside,33.7899,-117.2233,79291
St. Joseph,St. Joseph,MO,Missouri,29021,Buchanan,39.7599,-94.821,79161
Flower Mound,Flower Mound,TX,Texas,48121,Denton,33.0344,-97.1146,79135
Pharr,Pharr,TX,Texas,48215,Hidalgo,26.1685,-98.1904,79112
Pine Hills,Pine Hills,FL,Florida,12095,Orange,28.5818,-81.4693,78995
Alton,Alton,IL,Illinois,17119,Madison,38.9034,-90.1523,78905
Loveland,Loveland,CO,Colorado,8069,Larimer,40.4166,-105.0623,78877
Boynton Beach,Boynton Beach,FL,Florida,12099,Palm Beach,26.5281,-80.0811,78679
New Rochelle,New Rochelle,NY,New York,36119,Westchester,40.9305,-73.7836,78557
Anderson,Anderson,SC,South Carolina,45007,Anderson,34.5211,-82.6479,78512
Jonesboro,Jonesboro,AR,Arkansas,5031,Craighead,35.8212,-90.6791,78394
Lebanon,Lebanon,PA,Pennsylvania,42075,Lebanon,40.3412,-76.4227,78302
Parma,Parma,OH,Ohio,39035,Cuyahoga,41.3843,-81.7286,78103
Layton,Layton,UT,Utah,49011,Davis,41.0769,-111.9621,78014
Elizabethtown,Elizabethtown,KY,Kentucky,21093,Hardin,37.703,-85.877,78002
Texarkana,Texarkana,TX,Texas,48037,Bowie,33.4487,-94.0815,77964
Alameda,Alameda,CA,California,6001,Alameda,37.767,-122.2672,77624
Kankakee,Kankakee,IL,Illinois,17091,Kankakee,41.1019,-87.8643,77429
Watsonville,Watsonville,CA,California,6087,Santa Cruz,36.9206,-121.7706,77352
Porterville,Porterville,CA,California,6107,Tulare,36.0644,-119.0338,77318
Baytown,Baytown,TX,Texas,48201,Harris,29.7586,-94.9669,77192
Upland,Upland,CA,California,6071,San Bernardino,34.1178,-117.6603,77140
Davis,Davis,CA,California,6113,Yolo,38.5552,-121.7365,76997
Camarillo,Camarillo,CA,California,6111,Ventura,34.223,-119.0322,76931
South Jordan,South Jordan,UT,Utah,49035,Salt Lake,40.557,-111.9782,76598
Battle Creek,Battle Creek,MI,Michigan,26025,Calhoun,42.2986,-85.2296,76514
Bellflower,Bellflower,CA,California,6037,Los Angeles,33.888,-118.1271,76435
San Marcos,San Marcos,TX,Texas,48209,Hays,29.8736,-97.9381,76218
San Ramon,San Ramon,CA,California,6013,Contra Costa,37.7625,-121.9365,75995
Lake Jackson,Lake Jackson,TX,Texas,48039,Brazoria,29.0516,-95.4522,75860
Bethlehem,Bethlehem,PA,Pennsylvania,42095,Northampton,40.6266,-75.3679,75815
Wyoming,Wyoming,MI,Michigan,26081,Kent,42.8909,-85.7066,75667
Oshkosh,Oshkosh,WI,Wisconsin,55139,Winnebago,44.0228,-88.5619,75536
